scenario,seed,policy,unit,unit_type,explored_area_km2,first_coverage_area_km2,damage_hits,kill_credit,targets_damaged,alive,death_time,death_cause
S10,403,harness,0,white_uav5,UAV,15700.0,10550.0,0,0,0,True,,
S10,403,harness,0,white_uav4,UAV,17175.0,3175.0,0,0,0,True,,
S10,403,harness,0,white_uav6,UAV,13150.0,3225.0,0,0,0,True,,
S10,403,harness,0,white_uav10,UAV,17350.0,7925.0,0,0,0,True,,
S10,403,harness,0,white_uav8,UAV,17100.0,5150.0,0,0,0,True,,
S10,403,harness,0,white_uav2,UAV,18425.0,6775.0,0,0,0,True,,
S10,403,harness,0,white_uav1,UAV,20225.0,4850.0,0,0,0,True,,
S10,403,harness,0,white_uav3,UAV,19500.0,550.0,0,0,0,True,,
S10,403,harness,0,white_uav9,UAV,17475.0,775.0,0,0,0,True,,
S10,403,harness,0,white_uav7,UAV,15525.0,1050.0,0,0,0,True,,
L10_65,301,harness,0,white_usv1,USV,12525.0,2150.0,15,2,3,False,8634,unknown
L10_65,301,harness,0,white_usv4,USV,20275.0,475.0,11,2,10,True,,
L10_65,301,harness,0,white_usv10,USV,20000.0,1850.0,8,2,8,True,,
L10_65,301,harness,0,white_usv7,USV,18575.0,0.0,7,5,9,True,,
L10_65,301,harness,0,white_usv9,USV,12450.0,0.0,6,2,7,False,9950,unknown
L10_65,301,harness,0,white_usv3,USV,12475.0,0.0,2,2,4,False,8825,unknown
L10_65,301,harness,0,white_usv6,USV,19100.0,0.0,6,8,10,True,,
L10_65,301,harness,0,white_usv8,USV,12725.0,0.0,5,4,9,False,11797,unknown
L10_65,301,harness,0,white_usv2,USV,12450.0,0.0,2,3,6,False,10656,unknown
L10_65,301,harness,0,white_usv5,USV,12550.0,0.0,4,3,6,False,9950,unknown
L10_65,301,harness,0,white_uav3,UAV,28825.0,10725.0,0,0,0,True,,
L10_65,301,harness,0,white_uav6,UAV,23875.0,10675.0,0,0,0,True,,
L10_65,301,harness,0,white_uav9,UAV,25850.0,11275.0,0,0,0,True,,
L10_65,301,harness,0,white_uav5,UAV,24825.0,3300.0,0,0,0,True,,
L10_65,301,harness,0,white_uav2,UAV,29200.0,4850.0,0,0,0,True,,
L10_65,301,harness,0,white_uav1,UAV,28750.0,6275.0,0,0,0,True,,
L10_65,301,harness,0,white_uav4,UAV,28400.0,2725.0,0,0,0,True,,
L10_65,301,harness,0,white_uav7,UAV,22125.0,3950.0,0,0,0,True,,
L10_65,301,harness,0,white_uav10,UAV,26125.0,7375.0,0,0,0,True,,
L10_65,301,harness,0,white_uav8,UAV,26850.0,8100.0,0,0,0,True,,
L5_20,301,harness,0,white_usv3,USV,15025.0,1825.0,10,0,5,True,,
L5_20,301,harness,0,white_usv2,USV,12600.0,575.0,5,0,2,False,8292,unknown
L5_20,301,harness,0,white_usv1,USV,12600.0,1750.0,2,2,4,False,9529,unknown
L5_20,301,harness,0,white_usv4,USV,14200.0,575.0,1,1,8,True,,
L5_20,301,harness,0,white_usv5,USV,14550.0,1625.0,1,6,8,True,,
L5_20,301,harness,0,white_uav1,UAV,21100.0,10225.0,0,0,0,True,,
L5_20,301,harness,0,white_uav4,UAV,15625.0,7875.0,0,0,0,True,,
L5_20,301,harness,0,white_uav2,UAV,17150.0,6350.0,0,0,0,True,,
L5_20,301,harness,0,white_uav3,UAV,15925.0,3900.0,0,0,0,True,,
L5_20,301,harness,0,white_uav5,UAV,17375.0,8925.0,0,0,0,True,,
L5_20,302,harness,0,white_usv3,USV,15450.0,1650.0,8,0,5,True,,
L5_20,302,harness,0,white_usv2,USV,17900.0,600.0,3,0,3,True,,
L5_20,302,harness,0,white_usv4,USV,17625.0,550.0,3,3,4,True,,
L5_20,302,harness,0,white_usv5,USV,15750.0,1775.0,2,2,5,True,,
L5_20,302,harness,0,white_usv1,USV,17450.0,1650.0,2,4,4,True,,
L5_20,302,harness,0,white_uav3,UAV,22600.0,12475.0,0,0,0,True,,
L5_20,302,harness,0,white_uav4,UAV,20750.0,8600.0,0,0,0,True,,
L5_20,302,harness,0,white_uav1,UAV,25225.0,11425.0,0,0,0,True,,
L5_20,302,harness,0,white_uav2,UAV,24950.0,7225.0,0,0,0,True,,
L5_20,302,harness,0,white_uav5,UAV,22750.0,10275.0,0,0,0,True,,
L5_20,303,harness,0,white_usv2,USV,15150.0,1975.0,7,2,5,True,,
L5_20,303,harness,0,white_usv5,USV,15750.0,2775.0,4,1,4,True,,
L5_20,303,harness,0,white_usv4,USV,17300.0,0.0,3,2,4,True,,
L5_20,303,harness,0,white_usv3,USV,15175.0,0.0,3,4,5,True,,
L5_20,303,harness,0,white_usv1,USV,13375.0,1625.0,0,0,0,False,8617,unknown
L5_20,303,harness,0,white_uav3,UAV,55075.0,28875.0,0,0,0,True,,
L5_20,303,harness,0,white_uav1,UAV,48175.0,14200.0,0,0,0,True,,
L5_20,303,harness,0,white_uav2,UAV,56175.0,9200.0,0,0,0,True,,
L5_20,303,harness,0,white_uav4,UAV,62525.0,26550.0,0,0,0,True,,
L5_20,303,harness,0,white_uav5,UAV,59650.0,21550.0,0,0,0,True,,
L5_25,301,harness,0,white_usv4,USV,15825.0,1625.0,11,0,8,False,13955,unknown
L5_25,301,harness,0,white_usv3,USV,12625.0,350.0,5,2,3,False,9295,unknown
L5_25,301,harness,0,white_usv5,USV,12425.0,1725.0,4,3,4,False,9295,unknown
L5_25,301,harness,0,white_usv2,USV,14500.0,525.0,4,3,7,True,,
L5_25,301,harness,0,white_usv1,USV,16075.0,1625.0,1,4,4,True,,
L5_25,301,harness,0,white_uav2,UAV,19675.0,10700.0,0,0,0,True,,
L5_25,301,harness,0,white_uav5,UAV,20625.0,13100.0,0,0,0,True,,
L5_25,301,harness,0,white_uav1,UAV,20650.0,6300.0,0,0,0,True,,
L5_25,301,harness,0,white_uav3,UAV,17425.0,5350.0,0,0,0,True,,
L5_25,301,harness,0,white_uav4,UAV,20025.0,9550.0,0,0,0,True,,
L5_25,302,harness,0,white_usv3,USV,16375.0,1800.0,10,0,5,True,,
L5_25,302,harness,0,white_usv1,USV,17275.0,2175.0,3,4,6,True,,
L5_25,302,harness,0,white_usv5,USV,15200.0,2200.0,6,4,6,True,,
L5_25,302,harness,0,white_usv2,USV,17375.0,0.0,5,3,4,True,,
L5_25,302,harness,0,white_usv4,USV,12750.0,0.0,1,1,2,False,9704,unknown
L5_25,302,harness,0,white_uav3,UAV,25975.0,10975.0,0,0,0,True,,
L5_25,302,harness,0,white_uav4,UAV,23725.0,10725.0,0,0,0,True,,
L5_25,302,harness,0,white_uav2,UAV,26975.0,7700.0,0,0,0,True,,
L5_25,302,harness,0,white_uav5,UAV,26600.0,10975.0,0,0,0,True,,
L5_25,302,harness,0,white_uav1,UAV,25400.0,10800.0,0,0,0,True,,
L5_25,303,harness,0,white_usv1,USV,14575.0,3100.0,7,2,5,True,,
L5_25,303,harness,0,white_usv3,USV,14275.0,650.0,9,3,5,True,,
L5_25,303,harness,0,white_usv5,USV,12675.0,2300.0,5,2,3,False,9587,unknown
L5_25,303,harness,0,white_usv2,USV,12700.0,0.0,3,2,2,False,8679,unknown
L5_25,303,harness,0,white_usv4,USV,13200.0,0.0,2,4,5,True,,
L5_25,303,harness,0,white_uav2,UAV,24525.0,12550.0,0,0,0,True,,
L5_25,303,harness,0,white_uav4,UAV,18525.0,7375.0,0,0,0,True,,
L5_25,303,harness,0,white_uav1,UAV,18700.0,8850.0,0,0,0,True,,
L5_25,303,harness,0,white_uav5,UAV,20775.0,6300.0,0,0,0,True,,
L5_25,303,harness,0,white_uav3,UAV,15925.0,3500.0,0,0,0,True,,
L5_30,301,harness,0,white_usv3,USV,17700.0,1600.0,13,2,6,True,,
L5_30,301,harness,0,white_usv1,USV,12975.0,2200.0,2,2,4,False,11246,unknown
L5_30,301,harness,0,white_usv5,USV,16900.0,2275.0,8,7,8,True,,
L5_30,301,harness,0,white_usv2,USV,12375.0,0.0,3,1,3,False,9268,unknown
L5_30,301,harness,0,white_usv4,USV,12875.0,0.0,3,2,4,False,10219,unknown
L5_30,301,harness,0,white_uav1,UAV,23750.0,10975.0,0,0,0,True,,
L5_30,301,harness,0,white_uav4,UAV,22725.0,15575.0,0,0,0,True,,
L5_30,301,harness,0,white_uav2,UAV,21900.0,6725.0,0,0,0,True,,
L5_30,301,harness,0,white_uav3,UAV,18800.0,3975.0,0,0,0,True,,
L5_30,301,harness,0,white_uav5,UAV,21250.0,11175.0,0,0,0,True,,
L5_30,302,harness,0,white_usv3,USV,12875.0,1550.0,11,0,2,False,8644,unknown
L5_30,302,harness,0,white_usv4,USV,22625.0,1400.0,11,7,9,True,,
L5_30,302,harness,0,white_usv2,USV,22300.0,625.0,5,5,6,True,,
L5_30,302,harness,0,white_usv1,USV,12650.0,1675.0,2,2,4,False,9213,unknown
L5_30,302,harness,0,white_usv5,USV,13175.0,1650.0,1,1,1,False,9213,unknown
L5_30,302,harness,0,white_uav2,UAV,39875.0,19250.0,0,0,0,True,,
L5_30,302,harness,0,white_uav1,UAV,43675.0,12950.0,0,0,0,True,,
L5_30,302,harness,0,white_uav3,UAV,43075.0,10550.0,0,0,0,True,,
L5_30,302,harness,0,white_uav4,UAV,45900.0,16325.0,0,0,0,True,,
L5_30,302,harness,0,white_uav5,UAV,48350.0,31950.0,0,0,0,True,,
L5_30,303,harness,0,white_usv1,USV,15475.0,3400.0,12,5,5,True,,
L5_30,303,harness,0,white_usv4,USV,16750.0,1200.0,8,2,5,True,,
L5_30,303,harness,0,white_usv3,USV,12400.0,0.0,4,1,2,False,9837,unknown
L5_30,303,harness,0,white_usv2,USV,12575.0,0.0,2,1,3,False,8541,unknown
L5_30,303,harness,0,white_usv5,USV,12425.0,1800.0,2,3,3,False,9026,unknown
L5_30,303,harness,0,white_uav3,UAV,47675.0,23825.0,0,0,0,True,,
L5_30,303,harness,0,white_uav4,UAV,42075.0,17075.0,0,0,0,True,,
L5_30,303,harness,0,white_uav5,UAV,36875.0,23975.0,0,0,0,False,19223,unknown
L5_30,303,harness,0,white_uav2,UAV,48650.0,13700.0,0,0,0,True,,
L5_30,303,harness,0,white_uav1,UAV,46450.0,14800.0,0,0,0,True,,
L5_35,301,harness,0,white_usv5,USV,18375.0,2875.0,13,1,4,True,,
L5_35,301,harness,0,white_usv3,USV,18750.0,750.0,9,1,7,True,,
L5_35,301,harness,0,white_usv4,USV,19950.0,75.0,5,5,7,True,,
L5_35,301,harness,0,white_usv1,USV,16725.0,2275.0,5,5,6,True,,
L5_35,301,harness,0,white_usv2,USV,12450.0,0.0,2,3,4,False,9247,unknown
L5_35,301,harness,0,white_uav1,UAV,46900.0,21350.0,0,0,0,True,,
L5_35,301,harness,0,white_uav2,UAV,47200.0,13250.0,0,0,0,True,,
L5_35,301,harness,0,white_uav5,UAV,53575.0,30500.0,0,0,0,True,,
L5_35,301,harness,0,white_uav3,UAV,43225.0,13300.0,0,0,0,True,,
L5_35,301,harness,0,white_uav4,UAV,46375.0,11575.0,0,0,0,True,,
L5_35,302,harness,0,white_usv3,USV,12600.0,1500.0,13,2,3,False,9279,unknown
L5_35,302,harness,0,white_usv1,USV,12725.0,2200.0,8,3,4,False,9898,unknown
L5_35,302,harness,0,white_usv2,USV,17775.0,75.0,9,4,7,True,,
L5_35,302,harness,0,white_usv5,USV,12450.0,2200.0,3,1,5,False,10605,unknown
L5_35,302,harness,0,white_usv4,USV,19800.0,50.0,2,6,8,True,,
L5_35,302,harness,0,white_uav1,UAV,34675.0,11975.0,0,0,0,True,,
L5_35,302,harness,0,white_uav3,UAV,23625.0,10600.0,0,0,0,True,,
L5_35,302,harness,0,white_uav4,UAV,25125.0,10400.0,0,0,0,True,,
L5_35,302,harness,0,white_uav5,UAV,24550.0,11300.0,0,0,0,True,,
L5_35,302,harness,0,white_uav2,UAV,27050.0,7300.0,0,0,0,True,,
L5_35,303,harness,0,white_usv4,USV,12600.0,1725.0,8,1,6,False,10077,unknown
L5_35,303,harness,0,white_usv1,USV,12725.0,2625.0,7,1,5,False,10077,unknown
L5_35,303,harness,0,white_usv3,USV,12500.0,0.0,10,5,6,False,13594,unknown
L5_35,303,harness,0,white_usv5,USV,15225.0,1750.0,4,4,5,True,,
L5_35,303,harness,0,white_usv2,USV,14325.0,0.0,5,3,3,True,,
L5_35,303,harness,0,white_uav2,UAV,20950.0,9950.0,0,0,0,True,,
L5_35,303,harness,0,white_uav3,UAV,15900.0,7600.0,0,0,0,True,,
L5_35,303,harness,0,white_uav4,UAV,19450.0,7100.0,0,0,0,True,,
L5_35,303,harness,0,white_uav5,UAV,20325.0,9900.0,0,0,0,True,,
L5_35,303,harness,0,white_uav1,UAV,23000.0,10825.0,0,0,0,True,,
L5_40,301,harness,0,white_usv2,USV,19725.0,1900.0,8,3,7,True,,
L5_40,301,harness,0,white_usv5,USV,20375.0,2450.0,4,4,5,True,,
L5_40,301,harness,0,white_usv4,USV,19475.0,350.0,14,4,8,True,,
L5_40,301,harness,0,white_usv3,USV,18750.0,0.0,10,2,5,True,,
L5_40,301,harness,0,white_usv1,USV,19500.0,1600.0,2,3,4,True,,
L5_40,301,harness,0,white_uav4,UAV,44775.0,31000.0,0,0,0,True,,
L5_40,301,harness,0,white_uav1,UAV,46200.0,13525.0,0,0,0,True,,
L5_40,301,harness,0,white_uav2,UAV,43575.0,8575.0,0,0,0,True,,
L5_40,301,harness,0,white_uav3,UAV,36625.0,7275.0,0,0,0,True,,
L5_40,301,harness,0,white_uav5,UAV,47050.0,20650.0,0,0,0,True,,
L5_40,302,harness,0,white_usv4,USV,12425.0,1475.0,12,3,5,False,10445,unknown
L5_40,302,harness,0,white_usv3,USV,19950.0,950.0,13,3,7,True,,
L5_40,302,harness,0,white_usv5,USV,12625.0,1625.0,6,2,5,False,10445,unknown
L5_40,302,harness,0,white_usv2,USV,20475.0,700.0,6,6,8,True,,
L5_40,302,harness,0,white_usv1,USV,12825.0,1550.0,1,1,2,False,8510,unknown
L5_40,302,harness,0,white_uav2,UAV,44625.0,18100.0,0,0,0,False,25126,unknown
L5_40,302,harness,0,white_uav3,UAV,45700.0,13550.0,0,0,0,False,25126,unknown
L5_40,302,harness,0,white_uav5,UAV,52825.0,31650.0,0,0,0,False,25126,unknown
L5_40,302,harness,0,white_uav1,UAV,46200.0,8150.0,0,0,0,False,25126,unknown
L5_40,302,harness,0,white_uav4,UAV,46250.0,19600.0,0,0,0,False,25126,unknown
L5_40,303,harness,0,white_usv1,USV,14350.0,3100.0,10,4,5,True,,
L5_40,303,harness,0,white_usv5,USV,14550.0,2800.0,10,2,5,True,,
L5_40,303,harness,0,white_usv4,USV,14175.0,0.0,7,0,5,True,,
L5_40,303,harness,0,white_usv2,USV,12450.0,0.0,5,5,8,False,11929,unknown
L5_40,303,harness,0,white_usv3,USV,16250.0,100.0,5,5,6,True,,
L5_40,303,harness,0,white_uav1,UAV,23725.0,13700.0,0,0,0,True,,
L5_40,303,harness,0,white_uav4,UAV,20700.0,12625.0,0,0,0,True,,
L5_40,303,harness,0,white_uav3,UAV,17075.0,7325.0,0,0,0,True,,
L5_40,303,harness,0,white_uav5,UAV,23000.0,11250.0,0,0,0,True,,
L5_40,303,harness,0,white_uav2,UAV,21850.0,7600.0,0,0,0,False,16581,unknown
L5_45,301,harness,0,white_usv1,USV,12900.0,2800.0,3,4,5,False,11607,unknown
L5_45,301,harness,0,white_usv4,USV,12450.0,1050.0,15,0,5,False,9933,unknown
L5_45,301,harness,0,white_usv3,USV,19475.0,125.0,13,1,7,True,,
L5_45,301,harness,0,white_usv5,USV,19900.0,1800.0,8,5,7,True,,
L5_45,301,harness,0,white_usv2,USV,19050.0,225.0,5,8,9,True,,
L5_45,301,harness,0,white_uav4,UAV,36275.0,27825.0,0,0,0,True,,
L5_45,301,harness,0,white_uav1,UAV,38050.0,11675.0,0,0,0,True,,
L5_45,301,harness,0,white_uav3,UAV,32000.0,8825.0,0,0,0,True,,
L5_45,301,harness,0,white_uav5,UAV,34625.0,20675.0,0,0,0,True,,
L5_45,301,harness,0,white_uav2,UAV,38825.0,7650.0,0,0,0,True,,
L5_45,302,harness,0,white_usv5,USV,20500.0,3075.0,17,3,9,True,,
L5_45,302,harness,0,white_usv4,USV,18550.0,275.0,10,2,7,True,,
L5_45,302,harness,0,white_usv1,USV,12875.0,2400.0,8,2,4,False,9540,unknown
L5_45,302,harness,0,white_usv2,USV,20225.0,1750.0,5,4,7,True,,
L5_45,302,harness,0,white_usv3,USV,20950.0,0.0,4,8,11,True,,
L5_45,302,harness,0,white_uav2,UAV,42150.0,15625.0,0,0,0,False,25116,unknown
L5_45,302,harness,0,white_uav5,UAV,40600.0,24175.0,0,0,0,False,25116,unknown
L5_45,302,harness,0,white_uav3,UAV,42950.0,16825.0,0,0,0,False,25116,unknown
L5_45,302,harness,0,white_uav1,UAV,41975.0,13375.0,0,0,0,False,25116,unknown
L5_45,302,harness,0,white_uav4,UAV,42325.0,15025.0,0,0,0,False,25116,unknown
L5_45,303,harness,0,white_usv5,USV,13300.0,2650.0,13,7,8,False,12625,unknown
L5_45,303,harness,0,white_usv1,USV,12575.0,2525.0,11,1,6,False,10996,unknown
L5_45,303,harness,0,white_usv3,USV,15150.0,0.0,11,4,7,True,,
L5_45,303,harness,0,white_usv2,USV,12500.0,0.0,7,3,6,False,11619,unknown
L5_45,303,harness,0,white_usv4,USV,12525.0,0.0,2,5,5,False,10017,unknown
L5_45,303,harness,0,white_uav3,UAV,20875.0,11275.0,0,0,0,True,,
L5_45,303,harness,0,white_uav4,UAV,22125.0,8425.0,0,0,0,True,,
L5_45,303,harness,0,white_uav1,UAV,23750.0,10150.0,0,0,0,True,,
L5_45,303,harness,0,white_uav5,UAV,20575.0,8700.0,0,0,0,True,,
L5_45,303,harness,0,white_uav2,UAV,21275.0,6150.0,0,0,0,True,,
L10_50,301,harness,0,white_usv1,USV,12525.0,2250.0,17,1,3,False,8435,unknown
L10_50,301,harness,0,white_usv2,USV,12500.0,50.0,8,1,3,False,9230,unknown
L10_50,301,harness,0,white_usv5,USV,14725.0,275.0,7,2,8,True,,
L10_50,301,harness,0,white_usv8,USV,18550.0,575.0,3,2,5,True,,
L10_50,301,harness,0,white_usv4,USV,16800.0,0.0,5,7,10,True,,
L10_50,301,harness,0,white_usv7,USV,15225.0,0.0,4,2,4,True,,
L10_50,301,harness,0,white_usv10,USV,12800.0,1250.0,2,0,5,False,10307,unknown
L10_50,301,harness,0,white_usv3,USV,12500.0,0.0,1,1,3,False,8435,unknown
L10_50,301,harness,0,white_usv6,USV,12625.0,0.0,1,2,2,False,8276,unknown
L10_50,301,harness,0,white_usv9,USV,12725.0,0.0,0,5,5,False,10307,unknown
L10_50,301,harness,0,white_uav1,UAV,25375.0,8625.0,0,0,0,True,,
L10_50,301,harness,0,white_uav4,UAV,23075.0,9350.0,0,0,0,True,,
L10_50,301,harness,0,white_uav7,UAV,18925.0,8550.0,0,0,0,True,,
L10_50,301,harness,0,white_uav10,UAV,22425.0,9425.0,0,0,0,True,,
L10_50,301,harness,0,white_uav3,UAV,25725.0,4075.0,0,0,0,True,,
L10_50,301,harness,0,white_uav6,UAV,17600.0,2425.0,0,0,0,True,,
L10_50,301,harness,0,white_uav9,UAV,23325.0,5475.0,0,0,0,True,,
L10_50,301,harness,0,white_uav2,UAV,24750.0,4375.0,0,0,0,True,,
L10_50,301,harness,0,white_uav8,UAV,23400.0,6825.0,0,0,0,True,,
L10_50,301,harness,0,white_uav5,UAV,22350.0,550.0,0,0,0,True,,
L10_50,302,harness,0,white_usv7,USV,19925.0,975.0,12,2,7,True,,
L10_50,302,harness,0,white_usv9,USV,12525.0,425.0,9,2,5,False,9557,unknown
L10_50,302,harness,0,white_usv5,USV,12650.0,275.0,5,0,5,False,9557,unknown
L10_50,302,harness,0,white_usv2,USV,19175.0,625.0,7,3,7,True,,
L10_50,302,harness,0,white_usv6,USV,24225.0,650.0,4,1,6,True,,
L10_50,302,harness,0,white_usv4,USV,18975.0,0.0,2,5,7,True,,
L10_50,302,harness,0,white_usv8,USV,24000.0,0.0,2,3,4,True,,
L10_50,302,harness,0,white_usv10,USV,12575.0,1025.0,3,1,2,False,8581,unknown
L10_50,302,harness,0,white_usv1,USV,23750.0,975.0,3,3,5,True,,
L10_50,302,harness,0,white_usv3,USV,12925.0,0.0,1,2,3,False,9266,unknown
L10_50,302,harness,0,white_uav6,UAV,37125.0,17525.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav9,UAV,28325.0,9200.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav1,UAV,37725.0,12225.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav8,UAV,26475.0,3100.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav4,UAV,33450.0,7250.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav10,UAV,38050.0,16975.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav2,UAV,33375.0,4200.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav3,UAV,33400.0,800.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav5,UAV,31850.0,2500.0,0,0,0,False,26827,unknown
L10_50,302,harness,0,white_uav7,UAV,29750.0,1450.0,0,0,0,False,26827,unknown
L10_50,303,harness,0,white_usv7,USV,13475.0,975.0,13,2,4,True,,
L10_50,303,harness,0,white_usv10,USV,14650.0,1475.0,8,0,4,True,,
L10_50,303,harness,0,white_usv2,USV,12625.0,900.0,7,4,5,True,,
L10_50,303,harness,0,white_usv4,USV,12475.0,0.0,4,2,4,False,10180,unknown
L10_50,303,harness,0,white_usv6,USV,12725.0,0.0,4,1,3,False,9719,unknown
L10_50,303,harness,0,white_usv9,USV,14925.0,0.0,3,1,5,True,,
L10_50,303,harness,0,white_usv1,USV,13275.0,975.0,4,3,6,True,,
L10_50,303,harness,0,white_usv3,USV,13350.0,0.0,2,3,5,True,,
L10_50,303,harness,0,white_usv5,USV,12600.0,0.0,2,4,4,False,9321,unknown
L10_50,303,harness,0,white_usv8,USV,12475.0,0.0,3,4,4,False,9321,unknown
L10_50,303,harness,0,white_uav3,UAV,20950.0,11925.0,0,0,0,True,,
L10_50,303,harness,0,white_uav6,UAV,14125.0,9550.0,0,0,0,True,,
L10_50,303,harness,0,white_uav9,UAV,20200.0,8150.0,0,0,0,True,,
L10_50,303,harness,0,white_uav2,UAV,20900.0,4200.0,0,0,0,True,,
L10_50,303,harness,0,white_uav5,UAV,15150.0,3675.0,0,0,0,True,,
L10_50,303,harness,0,white_uav8,UAV,19650.0,4925.0,0,0,0,True,,
L10_50,303,harness,0,white_uav10,UAV,20575.0,5250.0,0,0,0,True,,
L10_50,303,harness,0,white_uav7,UAV,16225.0,1925.0,0,0,0,True,,
L10_50,303,harness,0,white_uav4,UAV,18100.0,1325.0,0,0,0,True,,
L10_50,303,harness,0,white_uav1,UAV,21625.0,4675.0,0,0,0,True,,
L10_55,301,harness,0,white_usv1,USV,12550.0,2200.0,23,3,4,False,9633,unknown
L10_55,301,harness,0,white_usv5,USV,12675.0,300.0,9,3,8,False,11661,unknown
L10_55,301,harness,0,white_usv6,USV,12475.0,175.0,5,0,4,False,8840,unknown
L10_55,301,harness,0,white_usv8,USV,12600.0,400.0,7,4,5,False,9633,unknown
L10_55,301,harness,0,white_usv7,USV,12550.0,0.0,3,2,5,False,9633,unknown
L10_55,301,harness,0,white_usv2,USV,12575.0,0.0,2,2,4,False,9354,unknown
L10_55,301,harness,0,white_usv3,USV,20425.0,0.0,4,5,11,True,,
L10_55,301,harness,0,white_usv4,USV,12550.0,0.0,0,1,4,False,8604,unknown
L10_55,301,harness,0,white_usv9,USV,12750.0,225.0,1,1,4,False,8840,unknown
L10_55,301,harness,0,white_usv10,USV,23200.0,1025.0,2,6,8,True,,
L10_55,301,harness,0,white_uav2,UAV,31775.0,14800.0,0,0,0,True,,
L10_55,301,harness,0,white_uav3,UAV,29750.0,6575.0,0,0,0,True,,
L10_55,301,harness,0,white_uav6,UAV,22300.0,10475.0,0,0,0,True,,
L10_55,301,harness,0,white_uav1,UAV,31150.0,4050.0,0,0,0,True,,
L10_55,301,harness,0,white_uav7,UAV,22575.0,4875.0,0,0,0,True,,
L10_55,301,harness,0,white_uav8,UAV,26750.0,12825.0,0,0,0,True,,
L10_55,301,harness,0,white_uav4,UAV,27400.0,4525.0,0,0,0,True,,
L10_55,301,harness,0,white_uav5,UAV,23700.0,1325.0,0,0,0,True,,
L10_55,301,harness,0,white_uav10,UAV,26250.0,10700.0,0,0,0,True,,
L10_55,301,harness,0,white_uav9,UAV,25875.0,3375.0,0,0,0,True,,
L10_55,302,harness,0,white_usv2,USV,25375.0,1250.0,4,1,3,True,,
L10_55,302,harness,0,white_usv5,USV,12700.0,250.0,15,3,6,False,10944,unknown
L10_55,302,harness,0,white_usv8,USV,16525.0,575.0,11,0,5,True,,
L10_55,302,harness,0,white_usv1,USV,21875.0,2725.0,4,5,8,True,,
L10_55,302,harness,0,white_usv4,USV,12850.0,0.0,5,2,2,False,9242,unknown
L10_55,302,harness,0,white_usv7,USV,23075.0,0.0,6,4,8,True,,
L10_55,302,harness,0,white_usv10,USV,12450.0,1200.0,3,2,3,False,8368,unknown
L10_55,302,harness,0,white_usv3,USV,12550.0,0.0,2,1,3,False,8651,unknown
L10_55,302,harness,0,white_usv6,USV,16550.0,0.0,3,5,5,True,,
L10_55,302,harness,0,white_usv9,USV,12575.0,0.0,1,3,5,False,10457,unknown
L10_55,302,harness,0,white_uav4,UAV,38425.0,17375.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav1,UAV,36850.0,10900.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav10,UAV,36325.0,20175.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav7,UAV,30600.0,10700.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav6,UAV,29925.0,3475.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav3,UAV,31450.0,5175.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav9,UAV,25225.0,5150.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav2,UAV,34700.0,2075.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav5,UAV,28900.0,1025.0,0,0,0,False,27225,unknown
L10_55,302,harness,0,white_uav8,UAV,29450.0,3050.0,0,0,0,False,27225,unknown
L10_55,303,harness,0,white_usv1,USV,12675.0,2125.0,2,1,4,False,9682,unknown
L10_55,303,harness,0,white_usv5,USV,12600.0,300.0,18,0,5,False,9269,unknown
L10_55,303,harness,0,white_usv2,USV,12625.0,0.0,14,2,5,False,11270,unknown
L10_55,303,harness,0,white_usv4,USV,14950.0,0.0,4,3,4,True,,
L10_55,303,harness,0,white_usv6,USV,15600.0,175.0,2,1,4,True,,
L10_55,303,harness,0,white_usv9,USV,12875.0,650.0,4,0,6,True,,
L10_55,303,harness,0,white_usv10,USV,12850.0,1025.0,3,6,6,True,,
L10_55,303,harness,0,white_usv3,USV,13650.0,0.0,4,5,5,True,,
L10_55,303,harness,0,white_usv7,USV,13425.0,0.0,2,4,5,True,,
L10_55,303,harness,0,white_usv8,USV,14150.0,0.0,3,4,4,True,,
L10_55,303,harness,0,white_uav9,UAV,20925.0,11225.0,0,0,0,True,,
L10_55,303,harness,0,white_uav3,UAV,23875.0,12275.0,0,0,0,True,,
L10_55,303,harness,0,white_uav6,UAV,15500.0,9725.0,0,0,0,True,,
L10_55,303,harness,0,white_uav7,UAV,21675.0,3675.0,0,0,0,True,,
L10_55,303,harness,0,white_uav10,UAV,23050.0,6750.0,0,0,0,True,,
L10_55,303,harness,0,white_uav5,UAV,16750.0,3625.0,0,0,0,True,,
